post_id,year,price,beds,word
4966892715,2015,2936,1,beautiful
pre2013_69231,2012,1948,1,beautiful
4924534652,2015,2495,1,beautiful
pre2013_43811,2011,1115,1,beautiful
pre2013_140335,2005,2700,2,beautiful
pre2013_150250,2006,1425,1,beautiful
pre2013_33876,2011,1954,1,beautiful
4645059601,2014,3781,2,beautiful
4656230490,2014,1700,1,beautiful
pre2013_78393,2008,2215,NA,beautiful
pre2013_67302,2012,2698,2,beautiful
pre2013_150199,2006,1325,1,beautiful
pre2013_51365,2012,1623,1,beautiful
pre2013_78097,2008,1657,1,beautiful
pre2013_68753,2012,3450,3,beautiful
pre2013_80076,2007,1375,1,beautiful
4855571768,2015,2150,1,beautiful
pre2013_106267,2004,2300,2,beautiful
pre2013_103621,2004,2500,4,beautiful
pre2013_71166,2012,1848,1,beautiful
pre2013_84296,2006,1645,1,beautiful
pre2013_3297,2006,1999,2,beautiful
pre2013_66833,2012,2618,2,beautiful
pre2013_84266,2006,1490,1,beautiful
pre2013_52940,2012,2500,2,beautiful
pre2013_5170,2008,2025,1,beautiful
pre2013_150499,2006,500,2,beautiful
pre2013_71642,2012,2627,2,beautiful
pre2013_44204,2011,1603,1,beautiful
pre2013_150617,2006,1465,1,beautiful
pre2013_53263,2012,2800,2,beautiful
pre2013_48525,2012,1608,1,beautiful
pre2013_35669,2011,3600,3,beautiful
pre2013_150742,2006,1755,2,beautiful
pre2013_150724,2006,1550,1,beautiful
pre2013_85834,2003,2500,3,beautiful
pre2013_60221,2012,3900,3,beautiful
pre2013_84284,2006,1525,1,beautiful
pre2013_110401,2004,1600,2,beautiful
pre2013_54982,2012,2218,2,beautiful
pre2013_148243,2006,1300,1,beautiful
pre2013_77622,2009,1775,1,beautiful
pre2013_150239,2006,2800,3,beautiful
pre2013_48482,2012,5500,4,beautiful
pre2013_13019,2012,1595,1,beautiful
pre2013_37404,2011,1650,1,beautiful
pre2013_54254,2012,1768,1,beautiful
pre2013_135322,2005,1350,1,beautiful
pre2013_37418,2011,1250,1,beautiful
pre2013_149758,2006,1320,1,beautiful
pre2013_148312,2006,2900,4,beautiful
pre2013_137529,2005,1315,1,beautiful
pre2013_47193,2011,1878,1,beautiful
pre2013_5961,2009,1450,1,beautiful
pre2013_4860,2007,2900,2,beautiful
pre2013_53942,2012,1808,1,beautiful
pre2013_6807,2009,2200,2,beautiful
pre2013_36111,2011,2890,3,beautiful
pre2013_78093,2008,2790,3,beautiful
pre2013_148639,2006,3100,3,beautiful
pre2013_156108,2006,3400,4,beautiful
pre2013_11192,2011,2700,2,beautiful
pre2013_68757,2012,2395,2,beautiful
pre2013_68210,2012,2250,2,beautiful
pre2013_104524,2004,1975,3,beautiful
pre2013_154233,2007,2395,3,beautiful
pre2013_111264,2004,2300,2,beautiful
pre2013_81353,2007,3800,3,beautiful
pre2013_55977,2012,2722,2,beautiful
pre2013_55274,2012,2564,2,beautiful
pre2013_12061,2011,1758,1,beautiful
4988412768,2015,2990,2,beautiful
4988412768,2015,2990,2,beautiful
pre2013_67738,2012,2278,2,beautiful
pre2013_64584,2012,1824,1,beautiful
pre2013_52626,2012,2002,1,beautiful
pre2013_85259,2003,1350,1,beautiful
pre2013_106959,2004,1860,2,beautiful
pre2013_26657,2007,1865,2,beautiful
pre2013_108116,2004,1950,3,beautiful
pre2013_8198,2011,1799,2,beautiful
4645025766,2014,2623,1,beautiful
pre2013_71640,2012,2923,2,beautiful
pre2013_144101,2005,1900,2,beautiful
pre2013_150526,2006,1475,1,beautiful
5302440968,2015,2275,1,beautiful
pre2013_107567,2004,2850,4,beautiful
pre2013_64997,2012,1723,NA,beautiful
pre2013_65004,2012,2783,2,beautiful
pre2013_128834,2004,2550,4,beautiful
pre2013_118571,2004,1840,2,beautiful
pre2013_37372,2011,2364,2,beautiful
pre2013_72584,2012,3990,3,beautiful
pre2013_11502,2011,2240,2,beautiful
pre2013_40954,2011,1878,1,beautiful
5088819408,2015,2394,1,beautiful
pre2013_56895,2012,1959,1,beautiful
pre2013_50690,2012,1625,NA,beautiful
pre2013_25381,2007,1649,2,beautiful
pre2013_134544,2005,2000,2,beautiful
5513951515,2016,2995,3,beautiful
pre2013_160523,2006,2300,4,beautiful
pre2013_60053,2012,2500,3,beautiful
pre2013_160295,2006,1995,2,beautiful
pre2013_30749,2011,825,1,beautiful
pre2013_68562,2012,2300,4,beautiful
pre2013_10641,2012,2550,4,beautiful
pre2013_24343,2012,2600,3,beautiful
pre2013_66185,2012,2350,4,beautiful
pre2013_32279,2011,2750,5,beautiful
pre2013_161778,2006,850,1,beautiful
pre2013_62491,2012,2200,3,beautiful
pre2013_16362,2012,1320,1,beautiful
pre2013_62507,2012,1850,2,beautiful
pre2013_24368,2012,2600,3,beautiful
pre2013_142270,2005,1200,1,beautiful
pre2013_113919,2004,1900,3,beautiful
pre2013_57101,2012,4100,4,beautiful
6258195605,2017,3200,3,beautiful
5054800930,2015,1850,2,beautiful
pre2013_119231,2004,1900,3,beautiful
pre2013_46656,2011,1795,2,beautiful
pre2013_36755,2011,1800,2,beautiful
pre2013_61669,2012,2600,3,beautiful
pre2013_112951,2004,2900,5,beautiful
pre2013_5521,2009,2300,4,beautiful
pre2013_11974,2011,2800,4,beautiful
pre2013_64104,2012,2100,4,beautiful
pre2013_42828,2011,4900,5,beautiful
4845118586,2015,1650,2,beautiful
pre2013_14027,2012,2250,3,beautiful
pre2013_138503,2005,2000,3,beautiful
pre2013_38066,2011,2700,4,beautiful
5383975837,2016,3350,4,beautiful
pre2013_14869,2012,1280,3,beautiful
pre2013_140786,2005,1000,1,beautiful
pre2013_27482,2007,2900,4,beautiful
pre2013_119123,2004,2300,3,beautiful
pre2013_34638,2011,3400,3,beautiful
pre2013_114524,2004,900,2,beautiful
6471900492,2018,3600,3,beautiful
pre2013_76786,2010,2600,4,beautiful
pre2013_2508,2006,2100,3,beautiful
pre2013_60488,2012,1775,3,beautiful
pre2013_158014,2006,2100,3,beautiful
5626427829,2016,1795,1,beautiful
pre2013_155484,2006,1275,1,beautiful
pre2013_10013,2011,2200,4,beautiful
pre2013_4672,2007,2200,3,beautiful
pre2013_3252,2006,2200,2,beautiful
pre2013_1243,2006,1650,3,beautiful
pre2013_20797,2012,1475,NA,beautiful
4645327160,2014,2600,4,beautiful
pre2013_127654,2004,2450,2,beautiful
pre2013_98344,2004,2850,3,beautiful
pre2013_128037,2004,2850,3,beautiful
pre2013_99496,2004,3000,3,beautiful
pre2013_102236,2004,2050,3,beautiful
pre2013_24986,2006,3000,3,beautiful
pre2013_94697,2004,3000,NA,beautiful
pre2013_91372,2004,2249,2,beautiful
pre2013_1025,2006,2500,2,beautiful
pre2013_92526,2004,950,1,beautiful
pre2013_92938,2004,3250,3,beautiful
pre2013_122435,2004,3250,3,beautiful
pre2013_92944,2004,3250,3,beautiful
pre2013_122456,2004,3250,3,beautiful
pre2013_153881,2007,2500,2,beautiful
pre2013_95481,2004,3000,3,beautiful
pre2013_96554,2004,2150,2,beautiful
pre2013_96853,2004,2150,2,beautiful
pre2013_126396,2004,2150,2,beautiful
pre2013_98561,2004,2950,3,beautiful
pre2013_98690,2004,3000,3,beautiful
pre2013_98773,2004,3000,3,beautiful
pre2013_99279,2004,3000,3,beautiful
pre2013_81099,2007,1400,2,beautiful
pre2013_146817,2006,2795,2,beautiful
pre2013_147259,2006,4200,5,beautiful
pre2013_101957,2004,2050,3,beautiful
pre2013_31867,2011,3495,3,beautiful
pre2013_147630,2006,4200,5,beautiful
pre2013_146249,2006,1395,1,beautiful
pre2013_102923,2004,2050,3,beautiful
pre2013_134675,2005,1950,2,beautiful
pre2013_1655,2006,4200,5,beautiful
pre2013_142873,2005,2700,3,beautiful
pre2013_26435,2007,8500,5,beautiful
pre2013_52727,2012,4000,3,beautiful
pre2013_72333,2012,2250,1,beautiful
5763517239,2016,5790,4,beautiful
6491609281,2018,3880,2,beautiful
pre2013_72335,2012,2250,1,beautiful
3553867152,2013,2800,2,beautiful
5711446380,2016,4995,3,beautiful
pre2013_58282,2012,3695,3,beautiful
pre2013_37872,2011,2695,2,beautiful
pre2013_163039,2006,3000,3,beautiful
pre2013_162492,2006,1895,2,beautiful
pre2013_59496,2012,2295,2,beautiful
pre2013_165120,2006,2300,2,beautiful
5736711847,2016,7500,5,beautiful
pre2013_118353,2004,1200,1,beautiful
5796422498,2016,3250,2,beautiful
pre2013_82352,2006,2600,3,beautiful
pre2013_66412,2012,2395,2,beautiful
4112052744,2013,2595,2,beautiful
5394580128,2016,2595,2,beautiful
pre2013_164659,2006,2495,2,beautiful
5059672459,2015,2600,2,beautiful
pre2013_123672,2004,1600,2,beautiful
pre2013_30574,2011,650,2,beautiful
pre2013_42672,2011,2650,2,beautiful
4935066298,2015,1995,1,beautiful
pre2013_10167,2011,3000,3,beautiful
pre2013_120207,2004,1350,2,beautiful
pre2013_127145,2004,1350,2,beautiful
pre2013_135692,2005,1750,3,beautiful
pre2013_84859,2003,2700,3,beautiful
pre2013_88226,2004,1300,1,beautiful
pre2013_88139,2004,1300,1,beautiful
pre2013_118119,2004,1150,0,beautiful
pre2013_88767,2004,1150,0,beautiful
pre2013_89180,2004,1150,0,beautiful
pre2013_89231,2004,1150,0,beautiful
pre2013_89462,2004,1150,0,beautiful
pre2013_89681,2004,1150,0,beautiful
pre2013_89761,2004,1150,0,beautiful
pre2013_90127,2004,1100,0,beautiful
pre2013_102219,2004,1795,2,beautiful
pre2013_147480,2006,2050,2,beautiful
pre2013_102381,2004,2850,3,beautiful
pre2013_91387,2004,3200,2,beautiful
pre2013_91660,2004,1000,2,beautiful
pre2013_153929,2007,1900,1,beautiful
pre2013_139644,2005,2900,4,beautiful
pre2013_139653,2005,3850,5,beautiful
pre2013_95597,2004,1350,1,beautiful
pre2013_95568,2004,1975,2,beautiful
pre2013_96213,2004,1195,1,beautiful
pre2013_96527,2004,2500,2,beautiful
pre2013_126063,2004,2500,2,beautiful
pre2013_96767,2004,1395,1,beautiful
pre2013_98294,2004,1400,1,beautiful
3545716868,2013,4800,4,beautiful
pre2013_146178,2006,3050,3,beautiful
pre2013_845,2006,2250,1,beautiful
pre2013_28731,2010,2500,2,beautiful
pre2013_99643,2004,1675,2,beautiful
4261316324,2013,3095,2,beautiful
pre2013_101550,2004,1995,2,beautiful
pre2013_101561,2004,1995,2,beautiful
pre2013_101727,2004,1295,NA,beautiful
pre2013_102780,2004,1750,1,beautiful
pre2013_132823,2004,1250,NA,beautiful
pre2013_15548,2012,4600,4,beautiful
pre2013_135799,2005,1000,1,beautiful
6492136264,2018,6400,4,beautiful
pre2013_147379,2006,1325,1,beautiful
5028999109,2015,3100,1,beautiful
pre2013_5013,2007,4200,3,beautiful
pre2013_6337,2009,2600,1,beautiful
pre2013_50645,2012,2400,2,beautiful
pre2013_7833,2010,2145,1,beautiful
5060219020,2015,2200,1,beautiful
pre2013_15994,2012,2475,1,beautiful
4260262559,2014,4575,3,beautiful
5832189125,2016,1000,1,beautiful
4802830292,2014,5850,3,beautiful
pre2013_66502,2012,2050,1,beautiful
4108482061,2013,2850,2,beautiful
5814087396,2016,3475,2,beautiful
4634034419,2014,2400,2,beautiful
pre2013_19013,2012,3950,4,beautiful
pre2013_61412,2012,3900,4,beautiful
pre2013_60606,2012,3900,4,beautiful
pre2013_142190,2005,3500,3,beautiful
pre2013_40491,2011,2250,2,beautiful
pre2013_13111,2012,3950,4,beautiful
pre2013_70641,2012,3400,3,beautiful
pre2013_70646,2012,3850,4,beautiful
pre2013_55934,2012,3750,4,beautiful
5088738571,2015,3500,4,beautiful
pre2013_97031,2004,1000,0,beautiful
pre2013_97557,2004,795,0,beautiful
pre2013_127157,2004,795,0,beautiful
pre2013_77366,2009,2928,3,beautiful
pre2013_88254,2004,1850,3,beautiful
pre2013_100581,2004,900,0,beautiful
pre2013_100841,2004,900,0,beautiful
pre2013_100924,2004,1695,2,beautiful
pre2013_102210,2004,2550,2,beautiful
pre2013_131980,2004,1595,1,beautiful
pre2013_1100,2006,3700,4,beautiful
pre2013_92974,2004,1025,0,beautiful
pre2013_96993,2004,2700,2,beautiful
pre2013_126570,2004,1000,0,beautiful
pre2013_99332,2004,800,0,beautiful
pre2013_99804,2004,1595,2,beautiful
pre2013_129476,2004,1595,2,beautiful
pre2013_17386,2012,3600,2,beautiful
4600559115,2014,2295,1,beautiful
pre2013_1737,2006,2700,2,beautiful
pre2013_154183,2007,5000,3,beautiful
pre2013_144971,2005,2300,2,beautiful
5382606503,2016,3650,1,beautiful
pre2013_145612,2006,1650,2,beautiful
pre2013_153807,2007,1050,1,beautiful
4556875471,2014,3700,1,beautiful
4231012292,2013,3195,2,beautiful
4797161263,2014,3200,2,beautiful
6269394728,2017,4893,3,beautiful
5663277921,2016,2050,0,beautiful
5079748945,2015,3800,1,beautiful
5609237625,2016,2999,NA,beautiful
pre2013_150836,2006,2100,4,beautiful
pre2013_80636,2007,1080,1,beautiful
pre2013_139156,2005,1145,2,beautiful
4865955520,2015,2400,3,beautiful
pre2013_78045,2008,1455,2,beautiful
5481618353,2016,3700,4,beautiful
pre2013_130900,2004,2000,3,beautiful
pre2013_57777,2012,1191,1,beautiful
pre2013_130886,2004,1150,2,beautiful
pre2013_27406,2007,1350,2,beautiful
pre2013_136754,2005,925,1,beautiful
pre2013_62200,2012,2100,3,beautiful
pre2013_17955,2012,2400,3,beautiful
pre2013_51295,2012,1668,1,beautiful
pre2013_143316,2005,1150,2,beautiful
pre2013_142474,2005,2200,3,beautiful
pre2013_67626,2012,1300,0,beautiful
5481504173,2016,3800,NA,beautiful
pre2013_57518,2012,1475,2,beautiful
pre2013_21899,2012,927,1,beautiful
pre2013_12952,2012,1300,2,beautiful
pre2013_49350,2012,1750,3,beautiful
pre2013_79277,2008,2250,3,beautiful
5514735088,2016,3450,4,beautiful
pre2013_128879,2004,2500,4,beautiful
pre2013_45218,2011,1250,1,beautiful
pre2013_9038,2011,3300,4,beautiful
pre2013_77524,2009,1600,3,beautiful
pre2013_16257,2012,2275,3,beautiful
pre2013_46403,2011,3000,4,beautiful
pre2013_26135,2007,1450,2,beautiful
pre2013_16153,2012,1250,2,beautiful
pre2013_68135,2012,1315,2,beautiful
4030504331,2013,3495,5,beautiful
pre2013_45997,2011,3400,5,beautiful
pre2013_10603,2012,2190,2,beautiful
4952403255,2015,2850,3,beautiful
pre2013_14796,2012,1850,2,beautiful
5606213707,2016,2500,4,beautiful
5420662387,2016,3250,3,beautiful
pre2013_67709,2012,2000,1,beautiful
pre2013_39618,2011,1000,2,beautiful
pre2013_17596,2012,1825,2,beautiful
pre2013_50919,2012,2200,4,beautiful
pre2013_139352,2005,2050,4,beautiful
pre2013_66775,2012,1780,NA,beautiful
pre2013_60969,2012,2350,3,beautiful
pre2013_80262,2007,1350,2,beautiful
pre2013_136273,2005,950,1,beautiful
pre2013_7523,2009,1082,6,beautiful
pre2013_36039,2011,2795,4,beautiful
pre2013_79294,2008,2100,3,beautiful
pre2013_68113,2012,2500,4,beautiful
5829378614,2016,4600,4,beautiful
5829378614,2016,4600,4,beautiful
pre2013_152044,2006,2250,NA,beautiful
pre2013_16549,2012,1395,2,beautiful
pre2013_36918,2011,3000,4,beautiful
pre2013_143519,2005,1800,4,beautiful
pre2013_71069,2012,1415,2,beautiful
3511965619,2013,1790,2,beautiful
pre2013_156042,2006,1350,2,beautiful
pre2013_35160,2011,2500,3,beautiful
pre2013_9042,2011,1995,4,beautiful
pre2013_67676,2012,1295,2,beautiful
pre2013_67706,2012,1700,3,beautiful
pre2013_157119,2006,1650,3,beautiful
pre2013_58089,2012,1700,3,beautiful
pre2013_155196,2007,1500,2,beautiful
6370786847,2017,1895,2,beautiful
pre2013_42520,2011,1100,1,beautiful
pre2013_78328,2008,2500,NA,beautiful
pre2013_67708,2012,1850,3,beautiful
6553707870,2018,2300,2,beautiful
pre2013_123320,2004,1900,3,beautiful
pre2013_16465,2012,2300,4,beautiful
pre2013_137019,2005,1200,2,beautiful
pre2013_927,2006,2800,4,beautiful
pre2013_10678,2011,1015,1,beautiful
5419034122,2016,1825,1,beautiful
pre2013_152103,2006,1900,3,beautiful
pre2013_81638,2007,2295,4,beautiful
pre2013_86696,2003,895,1,beautiful
pre2013_70364,2012,2000,1,beautiful
pre2013_53531,2012,1800,5,beautiful
pre2013_8555,2011,1950,3,beautiful
pre2013_34216,2011,1500,2,beautiful
pre2013_25756,2007,1125,2,beautiful
5582413757,2016,3095,4,beautiful
pre2013_157569,2006,1800,3,beautiful
5615256681,2016,3850,3,beautiful
pre2013_1189,2006,1300,2,beautiful
5739698389,2016,2650,3,beautiful
pre2013_127368,2004,1800,2,beautiful
4667174127,2014,3500,4,beautiful
pre2013_156987,2006,1100,2,beautiful
pre2013_53846,2012,1185,1,beautiful
pre2013_151911,2006,1300,2,beautiful
pre2013_141161,2005,1900,3,beautiful
pre2013_154793,2007,1695,3,beautiful
pre2013_50635,2012,1345,2,beautiful
6558768926,2018,2595,2,beautiful
pre2013_130560,2004,1675,3,beautiful
pre2013_77331,2010,1795,3,beautiful
pre2013_38429,2011,1000,2,beautiful
pre2013_138407,2005,2500,3,beautiful
6440658780,2018,2695,3,beautiful
pre2013_15804,2012,1800,3,beautiful
pre2013_40031,2011,1550,2,beautiful
pre2013_152676,2006,1325,2,beautiful
6438471193,2018,2695,3,beautiful
pre2013_53475,2012,1650,3,beautiful
pre2013_58434,2012,1995,4,beautiful
6589087869,2018,2200,2,beautiful
pre2013_121810,2004,1300,2,beautiful
pre2013_56224,2012,1795,2,beautiful
4265877896,2013,2200,3,beautiful
pre2013_123520,2004,950,2,beautiful
pre2013_33799,2011,1150,1,beautiful
pre2013_72441,2012,2400,4,beautiful
pre2013_39180,2011,2795,3,beautiful
pre2013_127976,2004,1700,2,beautiful
pre2013_59718,2012,2090,2,beautiful
pre2013_123519,2004,775,1,beautiful
4611838107,2014,2350,3,beautiful
pre2013_30364,2011,650,2,beautiful
pre2013_150978,2006,1600,2,beautiful
4815577272,2014,2800,3,beautiful
pre2013_58943,2012,1850,3,beautiful
pre2013_54207,2012,1550,3,beautiful
pre2013_19464,2012,2000,3,beautiful
pre2013_9463,2011,2000,3,beautiful
5536738076,2016,2900,3,beautiful
pre2013_27989,2008,1900,3,beautiful
pre2013_11071,2012,1600,2,beautiful
pre2013_13393,2012,2745,3,beautiful
pre2013_58891,2012,1200,1,beautiful
pre2013_4333,2008,1800,2,beautiful
pre2013_2260,2010,1745,3,beautiful
pre2013_33780,2011,1280,2,beautiful
pre2013_2914,2006,2850,4,beautiful
pre2013_139967,2005,1795,3,beautiful
pre2013_55193,2012,1375,2,beautiful
4656159945,2014,1850,2,beautiful
5752358750,2016,2205,4,beautiful
5615262978,2016,2185,2,beautiful
5793159455,2016,2950,3,beautiful
pre2013_31096,2011,1790,2,beautiful
5796573821,2016,3450,4,beautiful
pre2013_18473,2012,2550,3,beautiful
6442726534,2018,2695,3,beautiful
pre2013_2271,2010,1950,3,beautiful
pre2013_1565,2006,1350,NA,beautiful
pre2013_53849,2012,1776,2,beautiful
pre2013_141731,2005,1950,3,beautiful
pre2013_154818,2007,2300,4,beautiful
pre2013_3185,2006,995,1,beautiful
pre2013_22950,2012,2000,4,beautiful
4797404850,2014,1300,1,beautiful
pre2013_14653,2012,1695,3,beautiful
pre2013_12415,2011,1950,2,beautiful
5419290667,2016,3000,4,beautiful
4666840993,2014,2200,3,beautiful
5291194620,2015,2600,3,beautiful
pre2013_63492,2012,2050,3,beautiful
pre2013_57954,2012,1800,3,beautiful
5475474087,2016,2600,3,beautiful
pre2013_33058,2011,2150,4,beautiful
pre2013_79412,2008,1790,3,beautiful
pre2013_33934,2011,1950,3,beautiful
pre2013_37496,2011,2000,4,beautiful
pre2013_42254,2011,2100,3,beautiful
pre2013_64676,2012,1799,3,beautiful
3812447418,2013,2100,3,beautiful
5403380398,2016,2350,3,beautiful
pre2013_59904,2012,1495,3,beautiful
pre2013_38957,2011,2700,4,beautiful
pre2013_34865,2011,2975,4,beautiful
4966824405,2015,2800,4,beautiful
5574015076,2016,1995,2,beautiful
pre2013_56608,2012,3100,4,beautiful
4834927979,2015,2350,4,beautiful
pre2013_63117,2012,1950,2,beautiful
5950063624,2017,3050,4,beautiful
pre2013_8934,2011,550,NA,beautiful
4943428492,2015,2995,4,beautiful
5525608956,2016,2600,3,beautiful
pre2013_72031,2012,1980,3,beautiful
6341147741,2017,1445,1,beautiful
pre2013_153127,2006,1650,1,beautiful
pre2013_158268,2006,2300,4,beautiful
pre2013_7707,2011,695,1,beautiful
pre2013_139172,2005,1950,3,beautiful
pre2013_127234,2004,1950,4,beautiful
pre2013_127416,2004,1950,3,beautiful
pre2013_36059,2011,1200,2,beautiful
pre2013_10411,2012,1800,3,beautiful
pre2013_24768,2006,2500,5,beautiful
pre2013_11713,2011,2350,4,beautiful
4622959738,2014,2295,3,beautiful
pre2013_54595,2012,1435,2,beautiful
pre2013_134835,2005,2450,5,beautiful
pre2013_23811,2012,1500,3,beautiful
pre2013_139084,2005,1450,2,beautiful
4623000949,2014,2800,3,beautiful
pre2013_51612,2012,1250,2,beautiful
pre2013_152585,2006,1600,3,beautiful
pre2013_158410,2006,2300,3,beautiful
5829405436,2016,1690,3,beautiful
pre2013_47093,2011,1450,2,beautiful
3768405891,2013,1095,1,beautiful
pre2013_154988,2007,1700,3,beautiful
4623047717,2014,2300,3,beautiful
pre2013_61765,2012,1150,1,beautiful
pre2013_28265,2008,1950,3,beautiful
4030504447,2013,2000,3,beautiful
5783942365,2016,3395,4,beautiful
pre2013_27649,2007,2200,4,beautiful
pre2013_151601,2006,3200,4,beautiful
4645350722,2014,980,0,beautiful
pre2013_15093,2012,1850,3,beautiful
pre2013_119045,2004,1950,4,beautiful
pre2013_137756,2005,1700,3,beautiful
pre2013_72493,2012,1300,2,beautiful
pre2013_28263,2008,1950,3,beautiful
pre2013_1552,2006,1250,2,beautiful
pre2013_3347,2006,2250,3,beautiful
5460177108,2016,1600,2,beautiful
pre2013_48737,2012,1850,3,beautiful
4988467229,2015,1450,1,beautiful
pre2013_65380,2012,1995,4,beautiful
pre2013_25560,2007,2595,4,beautiful
4787180865,2014,2150,3,beautiful
pre2013_140589,2005,1500,2,beautiful
pre2013_143504,2005,1550,2,beautiful
pre2013_23332,2012,3395,5,beautiful
pre2013_1684,2006,1595,2,beautiful
pre2013_42133,2011,1780,3,beautiful
pre2013_61783,2012,750,1,beautiful
5404294907,2016,2200,1,beautiful
5419036529,2016,2158,2,beautiful
4645281350,2014,2500,4,beautiful
pre2013_49060,2012,1375,2,beautiful
pre2013_142220,2005,1650,2,beautiful
pre2013_140145,2005,1375,2,beautiful
pre2013_126961,2004,2000,2,beautiful
pre2013_120077,2004,1800,3,beautiful
pre2013_52840,2012,2350,4,beautiful
pre2013_155805,2006,2695,4,beautiful
pre2013_133621,2005,1600,NA,beautiful
pre2013_64915,2012,2700,5,beautiful
pre2013_163961,2006,1450,2,beautiful
pre2013_24163,2012,1395,2,beautiful
pre2013_2352,2010,2400,4,beautiful
pre2013_139882,2005,1375,2,beautiful
pre2013_17961,2012,2200,3,beautiful
pre2013_65847,2012,1550,3,beautiful
4656277387,2014,2985,5,beautiful
5725866946,2016,2750,4,beautiful
5548943192,2016,2057,2,beautiful
pre2013_5984,2009,2500,4,beautiful
pre2013_60168,2012,1650,3,beautiful
